from,to,session_id,timestamp
coach,competition,527,2017-09-24 18:52:15.470000128
competition,team,527,2017-09-24 18:52:40.529999872
team,coach,527,2017-09-24 18:53:08.667000064
coach,routes,527,2017-09-24 18:53:19.888000000
routes,route,527,2017-09-24 18:53:25.087000064
route,routes,527,2017-09-24 18:53:41.304000000
routes,route,527,2017-09-24 18:53:43.440000000
route,routes,527,2017-09-24 18:53:50.808000000
routes,route,527,2017-09-24 18:53:52.200000000
route,routes,527,2017-09-24 18:53:57.660000000
routes,route,527,2017-09-24 18:53:58.649999872
route,routes,527,2017-09-24 18:54:02.561999872
routes,badges,527,2017-09-24 18:54:09.991000064
badges,exit,527,2017-09-24 18:54:09.991000064
coach,personal,528,2017-09-07 18:58:42.292000000
personal,coach,528,2017-09-07 18:59:07.606000128
coach,team,528,2017-09-07 18:59:10.391000064
team,competition,528,2017-09-07 18:59:30.726000128
competition,routes,528,2017-09-07 18:59:40.878000128
routes,coach,528,2017-09-07 18:59:47.799000064
coach,track,528,2017-09-07 18:59:51.785999872
track,route,528,2017-09-07 19:00:02.414000128
route,track,528,2017-09-07 19:00:05.735000064
track,badges,528,2017-09-07 19:00:09.768999936
badges,personal,528,2017-09-07 19:00:25.745999872
personal,exit,528,2017-09-07 19:00:25.745999872
coach,track,529,2017-09-08 10:16:36.571000064
track,route,529,2017-09-08 10:16:49.951000064
route,track,529,2017-09-08 10:16:58.943000064
track,team,529,2017-09-08 10:17:03.179000064
team,personal,529,2017-09-08 10:17:18.752000000
personal,team,529,2017-09-08 10:17:21.585999872
team,exit,529,2017-09-08 10:17:21.585999872
coach,team,530,2017-09-09 18:15:23.116000000
team,competition,530,2017-09-09 18:16:01.204999936
competition,routes,530,2017-09-09 18:16:11.636999936
routes,personal,530,2017-09-09 18:16:22.523000064
personal,route,530,2017-09-09 18:16:25.862000128
route,routes,530,2017-09-09 18:16:34.303000064
routes,track,530,2017-09-09 18:16:48.011000064
track,personal,530,2017-09-09 18:18:26.334000128
personal,track,530,2017-09-09 18:18:28.046000128
track,personal,530,2017-09-09 18:18:30.100999936
personal,bugreport,530,2017-09-09 18:18:30.927000064
bugreport,track,530,2017-09-09 18:18:37.979000064
track,team,530,2017-09-09 18:18:49.663000064
team,routes,530,2017-09-09 18:18:59.599000064
routes,badges,530,2017-09-09 18:19:02.070000128
badges,coach,530,2017-09-09 18:19:06.936999936
coach,track,530,2017-09-09 18:19:34.743000064
track,coach,530,2017-09-09 18:19:54.647000064
coach,track,530,2017-09-09 18:19:59.288000000
track,route,530,2017-09-09 18:20:23.612000000
route,track,530,2017-09-09 18:20:27.087000064
track,coach,530,2017-09-09 18:20:34.351000064
coach,exit,530,2017-09-09 18:20:34.351000064
coach,track,531,2017-09-10 06:19:37.003000064
track,exit,531,2017-09-10 06:19:37.003000064
coach,competition,532,2017-09-10 09:22:36.417999872
competition,coach,532,2017-09-10 09:22:40.403000064
coach,team,532,2017-09-10 09:22:56.916000000
team,exit,532,2017-09-10 09:22:56.916000000
coach,track,533,2017-09-15 04:59:50.735000064
track,route,533,2017-09-15 05:21:56.616999936
route,exit,533,2017-09-15 05:21:56.616999936
coach,team,534,2017-09-17 17:43:40.760999936
team,competition,534,2017-09-17 17:44:05.895000064
competition,team,534,2017-09-17 17:44:16.441999872
team,personal,534,2017-09-17 17:44:21.961999872
personal,team,534,2017-09-17 17:44:25.968999936
team,exit,534,2017-09-17 17:44:25.968999936
coach,track,535,2017-09-21 05:01:55.408999936
track,route,535,2017-09-21 05:27:22.676000000
route,coach,535,2017-09-21 05:27:39.545999872
coach,competition,535,2017-09-21 05:27:53.256999936
competition,exit,535,2017-09-21 05:27:53.256999936
coach,competition,536,2017-09-21 16:50:41.300999936
competition,coach,536,2017-09-21 16:50:48.668000000
coach,team,536,2017-09-21 16:50:53.292999936
team,competition,536,2017-09-21 16:51:18.699000064
competition,personal,536,2017-09-21 16:51:22.219000064
personal,competition,536,2017-09-21 16:51:26.185999872
competition,routes,536,2017-09-21 16:51:29.016999936
routes,route,536,2017-09-21 16:51:32.459000064
route,routes,536,2017-09-21 16:51:38.625999872
routes,route,536,2017-09-21 16:51:41.800999936
route,routes,536,2017-09-21 16:51:54.144000000
routes,coach,536,2017-09-21 16:51:58.294000128
coach,exit,536,2017-09-21 16:51:58.294000128
coach,track,537,2017-09-22 05:06:57.512999936
track,exit,537,2017-09-22 05:06:57.512999936
coach,personal,538,2017-09-01 14:23:02.675000064
personal,coach,538,2017-09-01 14:24:15.769999872
coach,personal,538,2017-09-01 14:24:35.319000064
personal,team,538,2017-09-01 14:24:42.220000000
team,routes,538,2017-09-01 14:24:52.488999936
routes,badges,538,2017-09-01 14:24:58.276999936
badges,coach,538,2017-09-01 14:25:09.035000064
coach,track,538,2017-09-01 14:25:17.020000000
track,competition,538,2017-09-01 14:25:22.272999936
competition,team,538,2017-09-01 14:25:50.998000128
team,coach,538,2017-09-01 14:26:22.411000064
coach,personal,538,2017-09-01 14:26:50.927000064
personal,coach,538,2017-09-01 14:26:56.228000000
coach,routes,538,2017-09-01 14:27:04.032000000
routes,coach,538,2017-09-01 14:27:15.521999872
coach,competition,538,2017-09-01 14:27:49.608000000
competition,team,538,2017-09-01 14:27:58.847000064
team,track,538,2017-09-01 14:28:04.112999936
track,coach,538,2017-09-01 14:43:50.804000000
coach,team,538,2017-09-01 14:43:56.721999872
team,exit,538,2017-09-01 14:43:56.721999872
coach,team,539,2017-09-01 15:18:52.614000128
team,exit,539,2017-09-01 15:18:52.614000128
coach,team,540,2017-09-01 16:41:26.703000064
team,competition,540,2017-09-01 16:41:46.150000128
competition,exit,540,2017-09-01 16:41:46.150000128
coach,team,541,2017-09-01 17:20:22.908999936
team,coach,541,2017-09-01 17:44:26.148000000
coach,team,541,2017-09-01 17:44:30.774000128
team,exit,541,2017-09-01 17:44:30.774000128
coach,team,542,2017-09-02 06:46:13.567000064
team,exit,542,2017-09-02 06:46:13.567000064
coach,team,543,2017-09-02 13:04:57.808000000
team,competition,543,2017-09-02 13:05:15.688999936
competition,routes,543,2017-09-02 13:05:24.580999936
routes,badges,543,2017-09-02 13:05:32.209999872
badges,exit,543,2017-09-02 13:05:32.209999872
coach,track,544,2017-09-02 13:49:12.215000064
track,team,544,2017-09-02 13:49:15.896000000
team,competition,544,2017-09-02 13:49:29.943000064
competition,exit,544,2017-09-02 13:49:29.943000064
coach,team,545,2017-09-02 20:02:22.318000128
team,competition,545,2017-09-02 20:02:45.351000064
competition,routes,545,2017-09-02 20:02:53.336999936
routes,personal,545,2017-09-02 20:02:56.952999936
personal,routes,545,2017-09-02 20:03:03.280000000
routes,badges,545,2017-09-02 20:03:08.288999936
badges,coach,545,2017-09-02 20:03:19.520000000
coach,team,545,2017-09-02 20:03:37.983000064
team,exit,545,2017-09-02 20:03:37.983000064
coach,track,546,2017-09-03 06:23:05.892000000
track,exit,546,2017-09-03 06:23:05.892000000
track,route,547,2017-09-03 09:21:35.504999936
route,track,547,2017-09-03 09:21:44.039000064
track,route,547,2017-09-03 09:21:52.470000128
route,track,547,2017-09-03 09:21:55.755000064
track,routes,547,2017-09-03 09:21:58.272000000
routes,route,547,2017-09-03 09:22:04.027000064
route,routes,547,2017-09-03 09:22:07.891000064
routes,route,547,2017-09-03 09:22:09.030000128
route,routes,547,2017-09-03 09:22:10.776999936
routes,badges,547,2017-09-03 09:22:14.232000000
badges,team,547,2017-09-03 09:22:19.400000000
team,track,547,2017-09-03 09:22:32.831000064
track,route,547,2017-09-03 09:22:48.246000128
route,coach,547,2017-09-03 09:23:05.848000000
coach,team,547,2017-09-03 09:23:21.835000064
team,exit,547,2017-09-03 09:23:21.835000064
coach,team,548,2017-09-03 10:24:29.140000000
team,routes,548,2017-09-03 10:24:45.168000000
routes,route,548,2017-09-03 10:24:48.808999936
route,routes,548,2017-09-03 10:24:59.547000064
routes,route,548,2017-09-03 10:25:01.393999872
route,routes,548,2017-09-03 10:25:07.145999872
routes,route,548,2017-09-03 10:25:08.724999936
route,routes,548,2017-09-03 10:25:10.875000064
routes,personal,548,2017-09-03 10:25:12.176999936
personal,bugreport,548,2017-09-03 10:25:15.654000128
bugreport,competition,548,2017-09-03 10:25:28.329999872
competition,routes,548,2017-09-03 10:25:38.547000064
routes,route,548,2017-09-03 10:25:41.377999872
route,routes,548,2017-09-03 10:25:44.156999936
routes,route,548,2017-09-03 10:25:45.321999872
route,routes,548,2017-09-03 10:25:55.753999872
routes,track,548,2017-09-03 10:25:58.260999936
track,route,548,2017-09-03 10:26:15.276000000
route,track,548,2017-09-03 10:26:17.353999872
track,routes,548,2017-09-03 10:26:21.369999872
routes,route,548,2017-09-03 10:26:32.073999872
route,coach,548,2017-09-03 10:26:48.200999936
coach,badges,548,2017-09-03 10:27:04.291000064
badges,competition,548,2017-09-03 10:27:11.663000064
competition,team,548,2017-09-03 10:27:17.280000000
team,coach,548,2017-09-03 10:30:23.576999936
coach,track,548,2017-09-03 10:31:49.259000064
track,competition,548,2017-09-03 10:31:54.377999872
competition,routes,548,2017-09-03 10:32:02.607000064
routes,team,548,2017-09-03 10:32:06.079000064
team,routes,548,2017-09-03 10:32:22.755000064
routes,route,548,2017-09-03 10:32:25.708999936
route,personal,548,2017-09-03 10:32:30.816999936
personal,routes,548,2017-09-03 10:32:38.790000128
routes,route,548,2017-09-03 10:32:41.107000064
route,coach,548,2017-09-03 10:37:15.688999936
coach,team,548,2017-09-03 10:37:22.846000128
team,exit,548,2017-09-03 10:37:22.846000128
coach,team,549,2017-09-03 11:19:24.216999936
team,competition,549,2017-09-03 11:19:39.692000000
competition,team,549,2017-09-03 11:19:49.283000064
team,routes,549,2017-09-03 11:20:08.679000064
routes,route,549,2017-09-03 11:20:11.180000000
route,routes,549,2017-09-03 11:20:16.185999872
routes,route,549,2017-09-03 11:20:17.576000000
route,routes,549,2017-09-03 11:20:21.227000064
routes,route,549,2017-09-03 11:20:22.696999936
route,routes,549,2017-09-03 11:20:26.836999936
routes,competition,549,2017-09-03 11:20:31.416000000
competition,team,549,2017-09-03 11:20:41.702000128
team,competition,549,2017-09-03 11:21:15.169999872
competition,team,549,2017-09-03 11:21:23.724000000
team,exit,549,2017-09-03 11:21:23.724000000
coach,competition,550,2017-09-03 12:16:32.904000000
competition,team,550,2017-09-03 12:16:39.576000000
team,competition,550,2017-09-03 12:16:47.904999936
competition,routes,550,2017-09-03 12:16:49.612999936
routes,exit,550,2017-09-03 12:16:49.612999936
coach,team,551,2017-09-03 12:55:06.148000000
team,competition,551,2017-09-03 12:55:18.260000000
competition,track,551,2017-09-03 12:55:25.032999936
track,routes,551,2017-09-03 12:55:43.127000064
routes,route,551,2017-09-03 12:55:48.007000064
route,routes,551,2017-09-03 12:55:54.255000064
routes,exit,551,2017-09-03 12:55:54.255000064
coach,routes,552,2017-09-03 14:29:11.112000000
routes,route,552,2017-09-03 14:29:14.544999936
route,routes,552,2017-09-03 14:29:18.748000000
routes,route,552,2017-09-03 14:29:20.247000064
route,routes,552,2017-09-03 14:29:40.288999936
routes,route,552,2017-09-03 14:29:42.481999872
route,routes,552,2017-09-03 14:29:45.679000064
routes,competition,552,2017-09-03 14:29:48.620000000
competition,team,552,2017-09-03 14:30:01.257999872
team,exit,552,2017-09-03 14:30:01.257999872
coach,competition,553,2017-09-03 15:27:06.662000128
competition,team,553,2017-09-03 15:27:11.380000000
team,exit,553,2017-09-03 15:27:11.380000000
coach,team,554,2017-09-03 17:22:13.019000064
team,competition,554,2017-09-03 17:22:26.396000000
competition,badges,554,2017-09-03 17:22:36.545999872
badges,exit,554,2017-09-03 17:22:36.545999872
coach,team,555,2017-09-04 06:44:58.632000000
team,competition,555,2017-09-04 06:45:14.088000000
competition,routes,555,2017-09-04 06:45:18.836000000
routes,route,555,2017-09-04 06:45:21.364999936
route,exit,555,2017-09-04 06:45:21.364999936
coach,routes,556,2017-09-04 16:02:27.972000000
routes,route,556,2017-09-04 16:02:30.180999936
route,personal,556,2017-09-04 16:02:33.633999872
personal,coach,556,2017-09-04 16:10:03.100999936
coach,personal,556,2017-09-04 16:10:05.160000000
personal,bugreport,556,2017-09-04 16:10:06.604000000
bugreport,coach,556,2017-09-04 16:13:34.316999936
coach,team,556,2017-09-04 16:13:40.903000064
team,routes,556,2017-09-04 16:13:51.102000128
routes,route,556,2017-09-04 16:13:53.655000064
route,routes,556,2017-09-04 16:13:56.766000128
routes,track,556,2017-09-04 16:14:05.839000064
track,coach,556,2017-09-04 16:15:09.471000064
coach,track,556,2017-09-04 16:15:13.767000064
track,team,556,2017-09-04 16:15:17.000999936
team,routes,556,2017-09-04 16:15:23.887000064
routes,competition,556,2017-09-04 16:15:26.616999936
competition,exit,556,2017-09-04 16:15:26.616999936
coach,competition,557,2017-09-05 05:36:58.886000128
competition,track,557,2017-09-05 05:37:04.934000128
track,team,557,2017-09-05 05:37:10.344000000
team,exit,557,2017-09-05 05:37:10.344000000
coach,track,558,2017-09-05 16:21:19.368000000
track,route,558,2017-09-05 16:24:54.547000064
route,coach,558,2017-09-05 16:28:26.934000128
coach,team,558,2017-09-05 16:28:33.254000128
team,exit,558,2017-09-05 16:28:33.254000128
coach,competition,559,2017-09-05 18:10:46.486000128
competition,coach,559,2017-09-05 18:10:51.249999872
coach,track,559,2017-09-05 18:10:56.614000128
track,routes,559,2017-09-05 18:11:01.134000128
routes,route,559,2017-09-05 18:11:04.036000000
route,routes,559,2017-09-05 18:11:16.153999872
routes,team,559,2017-09-05 18:11:20.689999872
team,exit,559,2017-09-05 18:11:20.689999872
coach,competition,560,2017-09-06 09:33:48.908999936
competition,coach,560,2017-09-06 09:33:56.009999872
coach,team,560,2017-09-06 09:33:58.791000064
team,coach,560,2017-09-06 09:41:17.985999872
coach,badges,560,2017-09-06 09:41:27.756000000
badges,routes,560,2017-09-06 09:41:41.436000000
routes,route,560,2017-09-06 09:41:44.455000064
route,routes,560,2017-09-06 09:41:52.846000128
routes,route,560,2017-09-06 09:41:54.412999936
route,routes,560,2017-09-06 09:41:56.588000000
routes,route,560,2017-09-06 09:41:57.744999936
route,routes,560,2017-09-06 09:42:02.395000064
routes,team,560,2017-09-06 09:42:07.296000000
team,personal,560,2017-09-06 09:42:16.720000000
personal,exit,560,2017-09-06 09:42:16.720000000
coach,track,561,2017-09-06 16:17:10.385999872
track,coach,561,2017-09-06 16:22:37.988000000
coach,track,561,2017-09-06 16:22:42.179000064
track,route,561,2017-09-06 16:22:45.145999872
route,exit,561,2017-09-06 16:22:45.145999872
coach,competition,562,2017-09-06 19:20:02.817999872
competition,team,562,2017-09-06 19:20:11.884999936
team,routes,562,2017-09-06 19:20:35.494000128
routes,route,562,2017-09-06 19:20:38.060999936
route,exit,562,2017-09-06 19:20:38.060999936
coach,competition,563,2017-09-06 20:33:59.335000064
competition,exit,563,2017-09-06 20:33:59.335000064
coach,track,564,2017-09-07 05:30:19.359000064
track,exit,564,2017-09-07 05:30:19.359000064
coach,exit,565,2017-09-07 06:33:48.988999936
coach,competition,566,2017-09-07 06:55:20.726000128
competition,coach,566,2017-09-07 06:55:24.756999936
coach,track,566,2017-09-07 06:55:28.824999936
track,route,566,2017-09-07 06:55:31.828000000
route,coach,566,2017-09-07 06:55:50.854000128
coach,competition,566,2017-09-07 06:55:58.088999936
competition,coach,566,2017-09-07 06:56:48.684000000
coach,routes,566,2017-09-07 06:56:51.311000064
routes,route,566,2017-09-07 06:56:53.084999936
route,coach,566,2017-09-07 06:57:22.663000064
coach,team,566,2017-09-07 06:57:35.623000064
team,competition,566,2017-09-07 06:57:55.892999936
competition,exit,566,2017-09-07 06:57:55.892999936
coach,badges,567,2017-09-07 09:48:43.507000064
badges,routes,567,2017-09-07 09:49:02.272000000
routes,route,567,2017-09-07 09:49:05.268000000
route,exit,567,2017-09-07 09:49:05.268000000
coach,routes,568,2017-09-07 13:08:15.139000064
routes,route,568,2017-09-07 13:08:17.424999936
route,routes,568,2017-09-07 13:09:18.614000128
routes,route,568,2017-09-07 13:09:20.184999936
route,exit,568,2017-09-07 13:09:20.184999936
coach,competition,569,2017-09-07 13:50:06.511000064
competition,coach,569,2017-09-07 13:50:12.116000000
coach,routes,569,2017-09-07 13:50:27.364999936
routes,route,569,2017-09-07 13:50:29.800999936
route,personal,569,2017-09-07 13:50:36.244999936
personal,bugreport,569,2017-09-07 13:50:37.616999936
bugreport,personal,569,2017-09-07 13:51:10.156000000
personal,bugreport,569,2017-09-07 13:51:13.131000064
bugreport,exit,569,2017-09-07 13:51:13.131000064
coach,competition,570,2017-09-08 08:36:23.248999936
competition,team,570,2017-09-08 08:36:28.500000000
team,exit,570,2017-09-08 08:36:28.500000000
coach,competition,571,2017-09-09 09:50:10.263000064
competition,team,571,2017-09-09 09:50:15.113999872
team,coach,571,2017-09-09 09:50:34.312000000
coach,personal,571,2017-09-09 09:50:36.099000064
personal,bugreport,571,2017-09-09 09:50:37.982000128
bugreport,exit,571,2017-09-09 09:50:37.982000128
coach,competition,572,2017-09-10 06:15:24.536999936
competition,exit,572,2017-09-10 06:15:24.536999936
coach,exit,573,2017-09-11 10:05:36.089999872
coach,competition,574,2017-09-11 10:06:45.888999936
competition,team,574,2017-09-11 10:06:53.382000128
team,routes,574,2017-09-11 10:07:11.708000000
routes,badges,574,2017-09-11 10:07:16.679000064
badges,team,574,2017-09-11 10:07:21.556000000
team,coach,574,2017-09-11 10:07:26.528999936
coach,exit,574,2017-09-11 10:07:26.528999936
coach,competition,575,2017-09-11 17:40:03.668999936
competition,team,575,2017-09-11 17:40:17.865999872
team,exit,575,2017-09-11 17:40:17.865999872
coach,competition,576,2017-09-11 18:40:56.888999936
competition,team,576,2017-09-11 18:41:20.836000000
team,exit,576,2017-09-11 18:41:20.836000000
